ID,제목,저자,발행처,발행년월일,발행년,수량,가격,본문언어,비매품여부,이용대상,카테고리
NBC20241546874,(일본어를 몰라도 백퍼 일본을 즐길 수 있는) minibook 백퍼 여행 일본어,임단비;구라모토 다에코,Raspberry(라즈베리),2024-02-05,2024,230 p.,16200,kor,N,일반,외국어
NBC20241546889,(일주일에 끝내는) 시원스쿨 토익,길지연;시원스쿨어학연구소,"시원스쿨LAB, 에스제이더블유인터내셔널",2024------,2024,138 p.,35400,kor,N,일반,외국어
NBC20241546890,(일주일에 끝내는) 시원스쿨 토익,길지연;시원스쿨어학연구소,시원스쿨LAB 에스제이더블유인터내셔널,2024------,2024,187 p.?,31300,kor,N,일반,외국어
NBC20241546902,(읽기만 해도 저절로 외워지는) 하루 10분 어원 영단어,시미즈 겐지;정은희,로그인 이퍼블릭,2024-04-15,2024,359 p.,27300,kor,N,일반,외국어
NBC20241546907,(읽으면서 바로 써먹는) 어린이 감정 표현,한날,파란정원,2024-04-30,2024,229 p.,30700,kor,N,아동청소년,어린이
NBC20241546908,(읽으면서 바로 써먹는) 어린이 고사성어,한날,파란정원,2024------,2024,217 p.,20500,kor,N,아동청소년,어린이
NBC20241546909,(읽으면서 바로 써먹는) 어린이 관용구,한날,파란정원,2024------,2024,219 p.,24300,kor,N,아동청소년,어린이
NBC20241546910,(읽으면서 바로 써먹는) 어린이 명심보감,한날,파란정원,2024------,2024,219 p.,39800,kor,N,아동청소년,어린이
NBC20241546911,(읽으면서 바로 써먹는) 어린이 사자소학,이수인,파란정원,2024------,2024,213 p.,29700,kor,N,아동청소년,어린이
NBC20241546912,(읽으면서 바로 써먹는) 어린이 속담,한날,파란정원,2024------,2024,221 p.,33600,kor,N,아동청소년,어린이
NBC20241546913,(읽으면서 바로 써먹는) 어린이 스도쿠,한날,파란정원,2024-09-20,2024,223 p.,20200,kor,N,아동청소년,어린이
NBC20241546977,(자료구조와 알고리즘을 함께 배우는) Kotlin 프로그래밍,김영탁,홍릉,2024-10-04,2024,731 p.,13200,kor,N,전문,IT/컴퓨터
NBC20241546978,(자막 없이 일드 보는) 개꿀 일본어 회화 표현,바가킹구,바이링구얼,2024-09-25,2024,248 p.,19900,kor,N,일반,외국어
NBC20241546979,(자바따) DIAT 워드프로세서 2022,해람북스.기획팀,해람북스 미래엔에듀파트너,2024------,2024,215 p.,11700,kor,N,일반,IT/컴퓨터
NBC20241547072,(전북의 유교문화로 읽는) 공존의 인문학,서정화(KAC201208698);이동희(KAC2018F6307);이태영;남해경(KAC201209714);전경목(KAC201327359),전주대학교 한국고전학연구소 HK+연구단 온다라지역인문학센터 흐름출판사,2024-02-08,2024,258 p.,14300,kor,Y,일반,소설/문학
NBC20241547073,(전북의 이모저모로 읽는) 공존의 인문학,서정화;백진우;김건우;홍성덕;이용욱,전주대학교 한국고전학연구소 HK+연구단 온다라지역인문학센터 흐름출판사,2024-02-25,2024,235 p.,33400,kor,Y,일반,소설/문학
NBC20241547074,(전북의 천주교로 읽는) 공존의 인문학,전병구,전주대학교 한국고전학연구소 HK+연구단 온다라지역인문학센터 흐름출판사,2024-07-12,2024,290 p.,10300,kor,Y,일반,소설/문학
NBC20241547103,(절대 실패하지 않는) 진짜 엄마표 영어,류미현,대경북스,2024-09-12,2024,221 p.,13900,kor,N,일반,외국어
NBC20241547111,(정동해 전공국어) 문학작품구조도,정동해,지스쿨,2024------,2024,548 p.,27000,kor,N,일반,소설/문학
NBC20241547115,(정보·컴퓨터 중등교사 임용시험을 위한) 프로그래밍 실기,강오한,21세기사,2024-05-13,2024,219 p.,31400,kor,N,전문,IT/컴퓨터
NBC20241547117,(정보보안 전문가를 위한) 보안과 해킹,지선수,영민,2024-02-20,2024,363 p.,33000,kor,N,전문,IT/컴퓨터
NBC20241547157,(제17회) 삶의향기 동서문학상,김응숙;한명희;유화란;김영욱;이문희;영정화;이선행;채단비;김기연;엄영란;김지경;은미숙;김연수;지예림;이영탁;유은아;박선령;김미래;조은정;임기복;서수영;설은주,지식공감,2024-11-26,2024,271 p.,15800,kor,N,일반,소설/문학
NBC20241547166,(제5회) 대한민국 소설독서대전 수상작품집,박예솔;최지선;김희주;박혜선;백연아;유강현;이수현;권은영;윤지희;이애경;최하늘;황은주;홍진희;권가현;이인영;강선희;고재은;홍재현;강민지;강한조앤;김현경;박지윤;채윤서;노효은;고나영;전세은;박비전;박상준;최승민;김선재;김승혜;김준희;박서현;심민성;천효연;강건희;고준빈;김동율;김효린;박연재;김선웅;성민서;신채희;임나현;정예일;한국소설가협회,한국소설가협회,2024-07-01,2024,247 p.,42400,kor,N,일반,소설/문학
NBC20241547169,(제7회) 한국과학문학상 수상작품집,장민;박선영;정현수;존벅;최우준,허블,2024-05-29,2024,435 p.,39900,kor,N,일반,소설/문학
NBC20241547179,(제로트러스트 핵심 철학)사람 중심 보안,화산미디어.;네트워크 타임즈.;데이터넷.,화산미디어,2024------,2024.0,375 p.,19300,kor,N,일반,IT/컴퓨터
NBC20241547211,(조선 중기 문장가) 송천 양응정의 한문학 연구,양승천,창조와지식,2024-06-27,2024,335 p.,43000,kor,N,전문,소설/문학
NBC20241547223,(조이스박의) 챗GPT 영어공부법:,박 조이스,스마트북스,2024------,2024.0,376 p.,40100,kor,N,일반,외국어
NBC20241547227,(조코딩의 챗GPT API를 활용한) 수익형 웹 서비스 만들기,조동근,한빛미디어,2024-01-03,2024,207 p.,41200,kor,N,전문,IT/컴퓨터
NBC20241547228,(조태정 영어) 공무원 영어 미니모의고사,조태정,사피엔스넷,2024------,2024,156 p.,38000,kor,N,일반,외국어
NBC20241547229,(조태정 영어)#Re-Grammar 합격문법 125,조태정,메가m공무원 메가스터디교육,2024------,2024,212 p.,14800,kor,U,일반,외국어
NBC20241547230,(조태정 영어)기심론 구문,조태정,메가m공무원 메가스터디교육,2024------,2024,344 p.,20100,kor,U,일반,외국어
NBC20241547231,(조태정 영어)기심론 독해,조태정,메가m공무원 메가스터디교육,2024------,2024,208 p.,23300,kor,U,일반,외국어
NBC20241547232,(조태정 영어)매일독해 200제,조태정,메가m공무원 메가스터디교육,2024------,2024,2책,22300,kor,U,일반,외국어
NBC20241547233,(조태정 영어)신유형독해 140제,조태정,메가m공무원 메가스터디교육,2024------,2024,2책,23100,kor,U,일반,외국어
NBC20241547234,(조태정 영어)실전 문법 525,조태정,메가m공무원 메가스터디교육,2024------,2024,2책,23400,kor,U,일반,외국어
NBC20241547235,(조태정 영어)실전동형 모의고사,조태정,메가스터디교육,2024------,2024,2책,11700,kor,U,일반,외국어
NBC20241547265,(주아쌤의) 툭 치면 탁 나오는 영어회화,이정은,Mons(몽스북),2024-10-11,2024,367 p.,10000,kor,N,일반,외국어
NBC20241547288,(중국과 중국인을 깊이 이해할 수 있는) 중국 문학사 알기,한중인문학교류연구소;김민호;김의정;안찬순;차미경;최우석,교보문고,2024------,2024,온라인자료 1책,23200,kor,N,일반,소설/문학
NBC20241547289,(중국과 중국인을 깊이 이해할 수 있는) 중국 문학사 알기,한중인문학교류연구소,시사중국어사 시사북스,2024-03-10,2024,268 p.,35700,kor,N,일반,소설/문학
NBC20241547290,(중국어 원문과 영문 번역 두 편을 비교 번역한) 天下唯一 孫子兵法,손무;안성봉;Giles Lionel;Griffith Samuel B.;안석찬,지식공감,2024-03-06,2024,560 p.,31400,kor,N,일반,외국어
NBC20241547291,(중국어로 탐구하는) 중국근현대사,이태준,신아사,2024------,2024,204 p.,12900,kor,N,일반,외국어
NBC20241547292,(중국어를 사용하는 국민을 위한) 기초 한글배우기,권용선,K-한글 홍익교육,2024------,2024,159 p.,25400,kor,N,일반,외국어
NBC20241547294,(중급) 중국어,홍상욱;왕러,EBS 한국교육방송공사 동아,2024------,2024,전자책 1책,16000,kor,N,일반,외국어
NBC20241547295,(중급) 중국어,홍상욱;왕러,EBS 한국교육방송공사 동아,2024------,2024,전자책 1책,23800,kor,N,일반,외국어
NBC20241547304,(중등교원 임용시험 대비) 전공국어 문학교육론 기출문제해설집,송원영,배움출판사,2024------,2024.0,1165 p.,23200,kor,N,일반,소설/문학
NBC20241547342,(지속가능한 미래를 위한) 기후변화 데이터북,박훈,사회평론아카데미,2024-08-29,2024,243 p.,16200,kor,N,전문,IT/컴퓨터
NBC20241526746,(지속가능한 제조업 경쟁력 확보를 위한) 제조AI빅데이터 분석기법,김일중(KAC201406546);유승화(KAC201852053);임성훈;신민수;박준용;권종원;김흥남;채희수;김진영;김지현;김미경;이민영;송민성;양희성;최재경;김경호;전수진;박소연;황가현;최지혁,보민출판사,2024-05-14,2024,414 p.,20600,kor,N,일반,IT/컴퓨터
NBC20241547344,(지속가능한 제조업 경쟁력 확보를 위한) 제조AI빅데이터 분석기법,김일중;김흥남;유승화;박준용;임성훈;신민수;권종원,보민출판사,2024-05-14,2024,414 p.,26400,kor,N,일반,IT/컴퓨터
NBC20241547361,(지적 생활을 위한) 최소한의 세계문학 가이드100,Piercy Joseph;김현수,시프,2024-11-30,2024,279 p.,42600,kor,N,일반,소설/문학
NBC20241547397,(진짜 진짜 재밌는) 심해 동물 그림책,Hestermann Bethanie;Hestermann Josh;Walerczuk Val;김맑아,라이카미,2024-09-05,2024,79 p.,41100,kor,N,아동청소년,어린이
NBC20241547398,(진짜 초보자도 자신 있게 끝낼 수 있도록 제대로 파는) 얄코의 too much 친절한 HTML+CSS+자바스크립트,고현민;이진숙,Recommend(리코멘드),2024-02-01,2024,695 p.,36500,kor,N,전문,IT/컴퓨터
NBC20241547449,(착! 붙는 일본어) 히라가나 가타카나,일본어 공부기술연구소,시사일본어사 시사북스,2024-08-05,2024,165 p.,12000,kor,N,일반,외국어
NBC20241547450,(착! 붙는) 독일어 단어장,전진아,시사books(시사북스),2024-07-15,2024,267 p.,19200,kor,N,일반,외국어
NBC20241547452,(착! 붙는) 베트남어 단어장,김연진,시사books(시사북스),2024-07-15,2024,247 p.,43300,kor,N,일반,외국어
NBC20241547454,(착! 붙는) 스페인어 단어장,최윤국;정호선,시사books(시사북스),2024-03-27,2024,294 p.,36100,kor,N,일반,외국어
NBC20241547456,(착! 붙는) 영어 독학 다시 시작하기,한동오,시사books(시사북스),2024-10-10,2024,241 p.,26700,kor,N,일반,외국어
NBC20241547459,(착! 붙는) 일본어 단어장,박지해;일본어 공부기술연구소,시사일본어사 시사북스,2024-05-10,2024,217 p.,42400,kor,N,일반,외국어
NBC20241547460,(착! 붙는) 일본어 독학 첫걸음,최예나;일본어 공부기술연구소,시사일본어사 시사북스,2024-04-15,2024,252 p.,34700,kor,N,일반,외국어
NBC20241547461,(착! 붙는) 일본어 문법,장재은,시사일본어사,2024-10-15,2024,222 p.,20100,kor,N,일반,외국어
NBC20241547462,(착! 붙는) 일본어 상용한자 1026,일본어 공부기술연구소,시사일본어사 시사북스,2024-03-05,2024,291 p.,19700,kor,N,일반,외국어
NBC20241547463,(착! 붙는) 일본어 상용한자 2136,김지연,시사일본어사(시사북스),2024------,2024,479 p.,44400,kor,N,일반,외국어
NBC20241547464,(착! 붙는) 일본어 상용한자 2136,김지연,시사일본어사 시사북스,2024-03-05,2024,479 p.,38600,kor,N,일반,외국어
NBC20241547465,(착! 붙는) 일본어 히라가나 가타카나,일본어 공부기술연구소,시사일본어사 시사북스,2024------,2024,"165 p.,  접지 [1]장",40200,kor,N,일반,외국어
NBC20241547466,(착! 붙는) 중국어 간체자 쓰기 600,시사중국어사.중국어공부기술연구소,시사중국어사 시사북스,2024-04-20,2024,199 p.,37700,kor,N,일반,외국어
NBC20241547467,(착! 붙는) 중국어 단어장,이재경;페이시앙루,시사중국어사 시사북스,2024-06-01,2024,336 p.,23500,kor,N,일반,외국어
NBC20241547468,(착! 붙는) 중국어 독학 첫걸음,시사중국어사.중국어공부기술연구소,시사중국어사 시사북스,2024-04-10,2024,167 p.,42100,kor,N,일반,외국어
NBC20241547469,(착! 붙는) 중국어 독학 첫걸음,허은진;츠징위;김숙희;지창훈;어필,시사중국어사 시사북스,2024-04-20,2024,291 p.,18600,kor,N,일반,외국어
NBC20241547470,(착! 붙는) 태국어 단어장,이환민,시사북스,2024------,2024,300 p.,37800,kor,N,일반,외국어
NBC20241547471,(착! 붙는) 태국어 단어장,피무,시사books(시사북스),2024-03-27,2024,300 p.,26200,kor,N,일반,외국어
NBC20241547473,(착! 붙는) 프랑스어 단어장,인터레스팅;배영란;서희정;김자연;박나리;이하임;김영란,시사 Books 시사북스,2024------,2024.0,279 p.,26100,kor,N,일반,외국어
NBC20241547474,(착! 붙는) 프랑스어 단어장,인터레스팅,시사books(시사북스),2024-05-27,2024,279 p.,28700,kor,N,일반,외국어
NBC20241547476,(착! 붙는)일본어 단어장,일본어 공부기술연구소,시사일본어사 시사북스,2024------,2024.0,217 p.,31300,kor,N,일반,외국어
NBC20241547477,(착! 붙은 일본어) 상용한자 2136,김지연,시사일본어사시사북스,2024------,2024.0,"474, 128 p.",32100,kor,N,일반,외국어
NBC20241526755,(찾아볼까?) 동화 속 주인공의 인권,강영식;선현아,문학공감,2024-06-14,2024,전자책 1책,38800,kor,N,아동청소년,어린이
NBC20241547519,(찾아볼까?) 동화 속 주인공의 인권,강영식;선현아,문학공감 지식공감,2024-03-15,2024,158 p.,43800,kor,N,아동청소년,어린이
NBC20241547520,(찾아볼까?) 동화 속 주인공의 인권,강영식;선현아,문학공감 지식공감,2024-10-10,2024,158 p.,44200,kor,N,아동청소년,어린이
NBC20241547526,(책과 가까워지는) 신개념 독서교육 그림책놀이,한국그림책연구소,렛츠북,2024-05-27,2024,193 p.,29200,kor,N,일반,어린이
NBC20241547534,"(챗GPT, 구글번역, 파파고, DeepL, 기술을 활용한) 영어 번역의 혁신",류상민,부크크,2024-08-30,2024,108 p.,12600,kor,N,일반,외국어
NBC20241547552,(처음 시작하는) 초급 일본어,이은미;중천상태,EBS 한국교육방송공사동아,2024------,2024.0,전자책 1책,34300,kor,U,일반,외국어
NBC20241547561,(처음 프로그래밍을 시작하는 입문자의 눈높이에 맞춘) 러닝스쿨! 자바스크립트 첫걸음,김효빈,위키북스,2024-05-02,2024,290 p.,34800,kor,N,전문,IT/컴퓨터
NBC20241547578,(청소년 소설과 함께하는) 슬기로운 환경 수업,정은혜;전지혜;신윤정,초록비책공방 초록비공방,2024-11-10,2024,232 p.,24000,kor,N,아동청소년,소설/문학
NBC20241547580,(청소년을 위한 감성예술놀이와) 그림책 본깨적,강정아,Bookk(부크크),2024-03-20,2024,204 p.,43000,kor,N,일반,어린이
NBC20241547583,(청소년을 위한) 기후변화 에세이,남성현,해냄(해냄출판사),2024-08-19,2024,241 p.,35800,kor,N,아동청소년,소설/문학
NBC20241547588,(청소년을 위한) 박물관 에세이,강선주;김인혜;이지희;김미도리;안금희;곽신숙;서윤희;유남영,해냄(해냄출판사),2024-01-26,2024,299 p.,40200,kor,N,아동청소년,소설/문학
NBC20241547590,(청소년을 위한) 사회문제 탐구 에세이,구정화,해냄(해냄출판사),2024-04-22,2024,299 p.,27800,kor,N,아동청소년,소설/문학
NBC20241547600,(청소년의 마음을 키우는) 인문학 선물,김은하;김정란;김정선;김현주;박형진;박효은;양정호;이강선;이은정;홍문기;시민인문학팀,동서지행포럼,2024-05-21,2024,189 p.,25000,kor,N,전문,소설/문학
NBC20241547606,(청춘 일본어) 일상회화,유세미;하시모토 히로미,다락원,2024-02-06,2024,221 p.,41500,kor,N,일반,외국어
NBC20241547622,(체호프 희곡집) 갈매기세자매,Chekhov Anton Pavlovich;해성전자북.편집부,해성전자북 유페이퍼[제작],2024------,2024,전자책 1책,41000,kor,N,일반,소설/문학
NBC20241547632,(초급) 일본어 회화,ハチノ トモカ;八野友香,제이앤씨,2024------,2024.0,323 p.,35600,kor,N,일반,외국어
NBC20241547636,(초등 공부가 쉬워지는) 그림책 수업,김민지;김여주;김영도;김혜영;박명희;박효임;이경미;이소희;임경애;전은주;그림책사랑교사모임,샘터(샘터사),2024-11-20,2024,207 p.,23500,kor,N,일반,어린이
NBC20241547638,(초등 문해력을 키우는) 인생 동화책,김진향;김현정;나윤주;박미정,학교도서관저널,2024-02-08,2024,263 p.,21400,kor,N,일반,어린이
NBC20241547639,(초등 영어) 하루 1단계 파닉스왕,박은욱;서지연,지식과감성#,2024-02-20,2024,2책,31900,kor,N,아동청소년,외국어
NBC20241547640,(초등 영어) 하루 1단계 파닉스왕,박은욱;서지연,지식과감성#,2024-08-14,2024,231 p.,38300,kor,N,아동청소년,외국어
NBC20241547732,(초등학생이 꼭 알아야 할) 어린이 한국사,이강래,오렌지연필,2024-10-30,2024,311 p.,35300,kor,N,아동청소년,어린이
NBC20241547751,(초보자를 위한) 파이썬 200제,장삼용,정보문화사,2024-11-25,2024,"xxx, 406 p.",28900,kor,N,일반,IT/컴퓨터
